"fit","lwr","upr","NBASalary","No.","Player","Pos.x","Ht","Wt","Birth.Date","Var.7","Exp","College","playerurls","Salary","Season","Age","Tm","Lg","Pos.y","G","GS","MP","FG","FGA","FGpct","ThreePt","ThreePtAttmpt","ThreePtpct","TwoPt","TwoPtAttmpt","TwoPtpct","eFGpct","FT","FTA","FTpct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","CareerG","CareerGS","CareerMP","CareerFG","CareerFGA","Career3P","Career3PA","Career2P","Career2PA","CareerFT","CareerFTA","CareerORB","CareerDRB","CareerTRB","CareerAST","CareerSTL","CareerBLK","CareerTOV","CareerPF","CareerPTS","Last2YrsG","Last2YrsGS","Last2YrsMP","Last2YrsFG","Last2YrsFGA","Last2Yrs3P","Last2Yrs3PA","Last2Yrs2P","Last2Yrs2PA","Last2YrsFT","Last2YrsFTA","Last2YrsORB","Last2YrsDRB","Last2YrsTRB","Last2YrsAST","Last2YrsSTL","Last2YrsBLK","Last2YrsTOV","Last2YrsPF","Last2YrsPTS","PlayoffSeason","PlayoffAge","PlayoffTm","PlayoffLg","PlayoffPos","PlayoffG","PlayoffGS","PlayoffMP","PlayoffFG","PlayoffFGA","PlayoffFGpct","Playoff3P","Playoff3PA","Playoff3Ppct","Playoff2P","Playoff2PA","Playoff2Ppct","PlayoffeFGpct","PlayoffFT","PlayoffFTA","PlayoffFTpct","PlayoffORB","PlayoffDRB","PlayoffTRB","PlayoffAST","PlayoffSTL","PlayoffBLK","PlayoffTOV","PlayoffPF","PlayoffPTS","CareerPlayoffG","CareerPlayoffGS","CareerPlayoffMP","CareerPlayoffFG","CareerPlayoffFGA","CareerPlayoff3P","CareerPlayoff3PA","CareerPlayoff2P","CareerPlayoff2PA","CareerPlayoffFT","CareerPlayoffFTA","CareerPlayoffORB","CareerPlayoffDRB","CareerPlayoffTRB","CareerPlayoffAST","CareerPlayoffSTL","CareerPlayoffBLK","CareerPlayoffTOV","CareerPlayoffPF","CareerPlayoffPTS","Year"
3034636.05212428,2243480.9036939,3825791.20055466,4e+06,19,"Leandro Barbosa","SG",6.25,194,"November 28, 1982","br",13,"","http://www.basketball-reference.com/players/b/barbole01.html",4e+06,"2015-16",33,"GSW","NBA","SG",68,0,1079,171,370,0.462,39,110,0.355,132,260,0.508,0.515,52,62,0.839,28,89,117,82,44,10,53,107,433,783,112,17423,3231,7017,953,2458,2278,4559,1201,1466,304,1312,1616,1694,662,113,1013,1569,8616,134,1,2061,354,756,82,222,272,534,110,136,51,157,208,181,85,18,97,194,900,"2015-16",33,"GSW","NBA","SG",23,0,254,51,88,0.58,11,28,0.393,40,60,0.667,0.642,16,21,0.762,11,16,27,15,11,1,11,24,129,119,5,2196,358,819,87,262,271,557,147,191,45,161,206,166,60,11,111,218,950,2016
7797729.84077356,6661403.77530407,8934055.90624306,7e+06,23,"Lou Williams","SG",6.08333333333333,175,"October 27, 1986","us",11,"","http://www.basketball-reference.com/players/w/willilo02.html",7e+06,"2015-16",29,"LAL","NBA","SG",67,35,1907,283,693,0.408,110,320,0.344,173,373,0.464,0.488,352,424,0.83,31,138,169,167,62,19,107,107,1028,701,89,16442,2772,6670,786,2301,1986,4369,2274,2780,257,1179,1436,2036,612,121,988,971,8604,147,35,3923,658,1621,262,767,396,854,692,819,55,265,320,331,150,29,208,210,2270,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1007,147,406,31,130,116,276,117,150,10,75,85,96,40,2,55,63,442,2016
6000799.07257939,4427235.84416,7574362.30099878,1.4e+07,20,"Manu Ginobili","SG",6.5,205,"July 28, 1977","ar",14,"","http://www.basketball-reference.com/players/g/ginobma01.html",1.4e+07,"2015-16",38,"SAS","NBA","SG",58,0,1134,197,435,0.453,70,179,0.391,127,256,0.496,0.533,91,112,0.813,26,120,146,177,66,11,99,99,555,923,349,24269,4212,9360,1342,3636,2870,5724,3184,3851,638,2760,3398,3655,1267,287,1915,1967,12950,128,0,2721,448,1024,159,437,289,587,238,316,54,303,357,470,133,31,253,237,1293,"2015-16",38,"SAS","NBA","SG",10,0,192,20,47,0.426,9,21,0.429,11,26,0.423,0.521,18,23,0.783,6,21,27,25,8,3,7,25,67,197,52,5684,901,2075,309,847,592,1228,792,967,144,676,820,772,269,58,462,547,2903,2016
4373853.06703442,3867638.56808168,4880067.56598715,6333333,21,"Marco Belinelli","SG",6.41666666666667,210,"March 25, 1986","it",9,"","http://www.basketball-reference.com/players/b/belinma01.html",6333333,"2015-16",29,"SAC","NBA","SG",68,7,1672,245,635,0.386,91,297,0.306,154,338,0.456,0.457,115,138,0.833,10,107,117,127,37,2,80,91,696,570,216,13125,1940,4576,751,1979,1189,2597,798,972,130,1013,1143,933,331,35,595,875,5429,130,16,3060,444,1105,177,527,267,578,199,237,36,238,274,221,68,5,141,176,1264,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,970,131,308,54,141,77,167,65,72,6,99,105,64,15,0,36,71,381,2016
3672283.06311078,3193085.79260241,4151480.33361914,1315448,15,"Marcus Thornton","SG",6.33333333333333,205,"June 5, 1987","us",7,"Louisiana State University","http://www.basketball-reference.com/players/t/thornma01.html",1315448,"2015-16",28,"TOT","NBA","SG",61,8,1109,216,542,0.399,91,270,0.337,125,272,0.46,0.482,67,79,0.848,38,112,150,85,47,4,51,90,590,450,134,10724,2040,4793,707,1971,1333,2822,744,897,385,887,1272,636,386,58,466,691,5531,109,8,1830,356,887,145,413,211,474,113,135,61,175,236,121,74,11,78,128,970,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,124,21,54,5,21,16,33,12,18,7,12,19,1,2,1,2,4,59,2016
9207900.49703591,8493603.64344682,9922197.350625,10770000,11,"Monta Ellis","SG",6.25,185,"October 26, 1985","us",11,"","http://www.basketball-reference.com/players/e/ellismo01.html",10770000,"2015-16",30,"IND","NBA","SG",81,81,2734,436,1021,0.427,87,282,0.309,349,739,0.472,0.47,162,206,0.786,42,229,271,383,150,37,203,174,1121,759,680,27013,5476,12131,694,2214,4782,9917,2582,3335,501,2169,2670,3620,1331,254,2111,1801,14228,161,161,5433,1038,2375,168,566,870,1809,390,509,76,385,461,712,298,62,401,371,2634,"2015-16",30,"IND","NBA","SG",7,7,225,33,76,0.434,7,21,0.333,26,55,0.473,0.48,8,10,0.8,4,23,27,30,15,0,17,17,81,34,29,1061,193,451,34,113,159,338,79,105,24,74,98,108,54,7,82,85,499,2016
3952768.97087225,3458545.26840003,4446992.67334447,5443918,0,"Nick Young","SG",6.58333333333333,210,"June 1, 1985","us",9,"University of Southern California","http://www.basketball-reference.com/players/y/youngni01.html",5443918,"2015-16",30,"LAL","NBA","SG",54,2,1033,126,372,0.339,77,237,0.325,49,135,0.363,0.442,63,76,0.829,14,83,97,34,23,7,30,50,392,576,133,13433,2418,5790,743,2009,1675,3781,1234,1481,215,948,1163,591,319,113,634,1075,6813,96,2,2033,300,848,160,462,140,386,195,224,31,162,193,75,46,18,74,133,955,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,217,30,76,17,35,13,41,19,22,2,12,14,4,5,4,8,21,96,2016
8824293.47270801,7846955.89020666,9801631.05520936,20869566,5,"Nicolas Batum","SG",6.66666666666667,200,"December 14, 1988","fr",8,"","http://www.basketball-reference.com/players/b/batumni01.html",20869566,"2015-16",27,"CHO","NBA","SF",70,70,2448,372,873,0.426,139,399,0.348,233,474,0.492,0.506,163,192,0.849,55,373,428,403,65,43,205,114,1046,551,498,17276,2301,5202,890,2470,1411,2732,944,1129,636,2224,2860,1849,508,397,985,1036,6436,141,141,4828,612,1473,239,708,373,765,247,290,117,727,844,744,143,83,337,220,1710,"2015-16",27,"CHO","NBA","SF",5,2,144,17,45,0.378,6,22,0.273,11,23,0.478,0.444,17,20,0.85,2,16,18,10,2,0,8,6,57,39,29,1165,149,349,58,172,91,177,48,60,24,153,177,103,25,13,62,72,404,2016
3022198.36931271,2563866.03654908,3480530.70207634,2993040,11,"Nik Stauskas","SG",6.5,205,"October 7, 1993","ca",2,"University of Michigan","http://www.basketball-reference.com/players/s/stausni01.html",2993040,"2015-16",22,"PHI","NBA","SG",73,35,1809,210,545,0.385,106,325,0.326,104,220,0.473,0.483,91,118,0.771,23,160,183,138,44,20,94,115,617,146,36,2936,318,841,154,474,164,367,146,182,34,237,271,205,64,37,134,207,936,146,36,2936,318,841,154,474,164,367,146,182,34,237,271,205,64,37,134,207,936,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2406371.6491962,1980729.8603512,2832013.43804119,874636,24,"Norman Powell","SG",6.33333333333333,215,"May 25, 1993","us",1,"University of California, Los Angeles","http://www.basketball-reference.com/players/p/powelno01.html",874636,"2015-16",22,"TOR","NBA","SG",49,24,725,97,229,0.424,36,89,0.404,61,140,0.436,0.502,43,53,0.811,16,95,111,47,29,10,32,59,273,49,24,725,97,229,36,89,61,140,43,53,16,95,111,47,29,10,32,59,273,49,24,725,97,229,36,89,61,140,43,53,16,95,111,47,29,10,32,59,273,"2015-16",22,"TOR","NBA","SG",18,3,206,27,70,0.386,7,26,0.269,20,44,0.455,0.436,7,8,0.875,4,23,27,6,13,2,5,18,68,18,3,206,27,70,7,26,20,44,7,8,4,23,27,6,13,2,5,18,68,2016
1551491.199499,1087165.26840165,2015817.13059634,874636,5,"Pat Connaughton","SG",6.41666666666667,206,"January 6, 1993","us",1,"University of Notre Dame","http://www.basketball-reference.com/players/c/connapa01.html",874636,"2015-16",23,"POR","NBA","SG",34,0,143,13,49,0.265,5,21,0.238,8,28,0.286,0.316,5,5,1,11,21,32,10,2,0,10,6,36,34,0,143,13,49,5,21,8,28,5,5,11,21,32,10,2,0,10,6,36,34,0,143,13,49,5,21,8,28,5,5,11,21,32,10,2,0,10,6,36,"2015-16",23,"POR","NBA","SG",6,0,8,3,5,0.6,2,3,0.667,1,2,0.5,0.8,0,0,0,0,1,1,0,0,0,0,0,8,6,0,8,3,5,2,3,1,2,0,0,0,1,1,0,0,0,0,0,8,2016
4169923.92849625,3122965.6929729,5216882.16401961,6e+06,2,"Patrick Beverley","SG",6.08333333333333,185,"July 12, 1988","us",4,"University of Arkansas","http://www.basketball-reference.com/players/b/beverpa01.html",6e+06,"2015-16",27,"HOU","NBA","PG",71,63,2041,258,594,0.434,124,310,0.4,134,284,0.472,0.539,60,88,0.682,73,177,250,239,94,26,91,234,700,224,173,6232,740,1796,367,984,373,812,222,291,257,535,792,699,267,93,284,673,2069,127,118,3768,462,1126,239,633,223,493,105,148,140,347,487,431,153,49,174,416,1268,"2015-16",27,"HOU","NBA","PG",5,5,129,10,37,0.27,3,14,0.214,7,23,0.304,0.311,6,6,1,4,18,22,11,2,2,4,17,29,17,16,531,57,152,18,60,39,92,20,23,28,52,80,39,12,8,14,62,152,2016
3358965.19172603,2934515.83725395,3783414.54619812,2500000,2,"Randy Foye","SG",6.33333333333333,213,"September 24, 1983","us",10,"Villanova University","http://www.basketball-reference.com/players/f/foyera01.html",2500000,"2015-16",32,"TOT","NBA","SG",81,8,1642,169,482,0.351,75,250,0.3,94,232,0.405,0.428,61,74,0.824,24,132,156,161,39,29,86,131,474,683,393,17995,2586,6425,1037,2814,1549,3611,1163,1366,236,1295,1531,1977,493,211,1026,1485,7372,131,29,2729,317,884,169,513,148,371,106,129,33,208,241,280,73,40,146,228,909,"2015-16",32,"OKC","NBA","SG",16,0,190,14,41,0.341,8,26,0.308,6,15,0.4,0.439,4,4,1,2,18,20,13,2,3,11,18,40,27,11,481,43,115,22,58,21,57,15,17,6,36,42,30,8,6,23,37,123,2016
1584425.8909399,1208790.69087371,1960061.09100609,1811040,20,"Rashad Vaughn","SG",6.5,202,"August 16, 1996","us",1,"University of Nevada, Las Vegas","http://www.basketball-reference.com/players/v/vaughra01.html",1811040,"2015-16",19,"MIL","NBA","SG",70,6,1001,81,266,0.305,43,147,0.293,38,119,0.319,0.385,12,15,0.8,11,77,88,39,29,16,28,73,217,70,6,1001,81,266,43,147,38,119,12,15,11,77,88,39,29,16,28,73,217,70,6,1001,81,266,43,147,38,119,12,15,11,77,88,39,29,16,28,73,217,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
1102167.27321115,528771.062397342,1675563.48402496,1200240,31,"R.J. Hunter","SG",6.41666666666667,185,"October 24, 1993","us",1,"Georgia State University","http://www.basketball-reference.com/players/h/hunterj01.html",1200240,"2015-16",22,"BOS","NBA","SG",36,0,315,36,98,0.367,19,63,0.302,17,35,0.486,0.464,6,7,0.857,2,35,37,13,14,4,11,29,97,36,0,315,36,98,19,63,17,35,6,7,2,35,37,13,14,4,11,29,97,36,0,315,36,98,19,63,17,35,6,7,2,35,37,13,14,4,11,29,97,"2015-16",22,"BOS","NBA","SG",5,0,41,2,9,0.222,1,5,0.2,1,4,0.25,0.278,0,0,0,1,5,6,3,0,1,1,3,5,5,0,41,2,9,1,5,1,4,0,0,1,5,6,3,0,1,1,3,5,2016
4878839.49535711,4320618.45739457,5437060.53331964,1406520,5,"Rodney Hood","SG",6.66666666666667,206,"October 20, 1992","us",2,"Duke University","http://www.basketball-reference.com/players/h/hoodro01.html",1406520,"2015-16",23,"UTA","NBA","SG",79,79,2541,408,972,0.42,161,449,0.359,247,523,0.472,0.503,172,200,0.86,38,229,267,213,73,16,125,202,1149,129,100,3605,563,1346,223,619,340,727,233,280,47,337,384,296,103,28,170,321,1582,129,100,3605,563,1346,223,619,340,727,233,280,47,337,384,296,103,28,170,321,1582,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2558675.55635653,1980667.54982532,3136683.56288774,1410598,18,"Sasha Vujacic","SG",6.58333333333333,195,"March 8, 1984","si",9,"","http://www.basketball-reference.com/players/v/vujacsa01.html",1410598,"2015-16",31,"NYK","NBA","SG",61,25,908,106,277,0.383,52,143,0.364,54,134,0.403,0.477,32,39,0.821,26,123,149,84,34,5,44,83,296,539,54,8500,1033,2621,510,1377,523,1244,394,455,193,841,1034,696,323,32,312,842,2970,61,25,908,106,277,52,143,54,134,32,39,26,123,149,84,34,5,44,83,296,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,954,105,287,63,164,42,123,51,58,23,84,107,42,29,8,37,104,324,2016
2240396.8534035,1763659.38873452,2717134.31807248,980431,6,"Sean Kilpatrick","SG",6.33333333333333,210,"January 6, 1990","us",2,"University of Cincinnati","http://www.basketball-reference.com/players/k/kilpase01.html",980431,"2015-16",26,"TOT","NBA","SG",31,0,616,123,270,0.456,39,114,0.342,84,156,0.538,0.528,60,67,0.896,12,44,56,29,12,2,31,37,345,35,0,688,130,290,43,127,87,163,64,71,13,49,62,33,15,2,33,40,367,35,0,688,130,290,43,127,87,163,64,71,13,49,62,33,15,2,33,40,367,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3868036.60015891,3377602.1303246,4358471.06999322,2281605,10,"Tim Hardaway","SG",6.5,205,"March 16, 1992","us",3,"University of Michigan","http://www.basketball-reference.com/players/h/hardati02.html",2281605,"2015-16",23,"ATL","NBA","SG",51,1,864,114,265,0.43,48,142,0.338,66,123,0.537,0.521,50,56,0.893,7,79,86,51,21,7,23,48,326,202,32,4420,687,1669,299,854,388,815,281,340,38,325,363,244,85,28,152,311,1954,121,31,2545,393,982,169,496,224,486,175,212,19,223,242,178,41,21,105,167,1130,"2015-16",23,"ATL","NBA","SG",9,0,87,7,26,0.269,2,14,0.143,5,12,0.417,0.308,4,6,0.667,0,9,9,7,0,1,3,2,20,9,0,87,7,26,2,14,5,12,4,6,0,9,9,7,0,1,3,2,20,2016
5618130.15179998,4073627.7964268,7162632.50717316,5505618,9,"Tony Allen","SG",6.33333333333333,213,"January 11, 1982","us",12,"Oklahoma State University","http://www.basketball-reference.com/players/a/allento01.html",5505618,"2015-16",34,"MEM","NBA","SG",64,57,1620,215,469,0.458,15,42,0.357,200,427,0.468,0.474,90,138,0.652,104,192,296,70,110,18,78,175,535,727,375,15868,2270,4761,106,378,2164,4383,1262,1758,835,1611,2446,970,1032,305,999,1720,5908,127,98,3268,440,924,25,71,415,853,169,264,207,369,576,156,239,48,164,341,1074,"2015-16",34,"MEM","NBA","SG",4,2,94,10,33,0.303,1,7,0.143,9,26,0.346,0.318,9,13,0.692,6,5,11,3,5,2,6,11,30,112,50,2151,256,573,5,47,251,526,151,211,122,211,333,105,137,47,114,257,668,2016
1710761.63860839,1325368.67188643,2096154.60533035,3332940,30,"Troy Daniels","SG",6.33333333333333,205,"July 15, 1991","us",3,"Virginia Commonwealth University","http://www.basketball-reference.com/players/d/danietr01.html",3332940,"2015-16",24,"CHO","NBA","SG",43,0,476,89,187,0.476,59,122,0.484,30,65,0.462,0.634,5,9,0.556,7,50,57,21,11,3,24,40,242,95,1,948,165,383,114,265,51,118,16,22,15,79,94,48,17,4,47,86,460,90,0,873,150,352,102,240,48,112,16,22,15,75,90,43,17,4,44,80,418,"2015-16",24,"CHO","NBA","SG",4,0,18,1,8,0.125,0,3,0,1,5,0.2,0.125,0,0,0,0,2,2,0,0,0,0,2,2,8,0,86,10,25,8,18,2,7,5,5,3,8,11,1,2,0,2,12,33,2016
1472300.26601297,1009583.51196955,1935017.0200564,5628000,8,"Tyler Johnson","SG",6.33333333333333,186,"May 7, 1992","us",2,"California State University, Fresno","http://www.basketball-reference.com/players/j/johnsty01.html",5628000,"2015-16",23,"MIA","NBA","SG",36,5,863,118,243,0.486,27,71,0.38,91,172,0.529,0.541,51,64,0.797,28,81,109,79,24,14,47,66,314,68,7,1466,188,410,45,119,143,291,83,111,42,148,190,121,57,23,77,108,504,68,7,1466,188,410,45,119,143,291,83,111,42,148,190,121,57,23,77,108,504,"2015-16",23,"MIA","NBA","SG",5,0,61,5,11,0.455,3,6,0.5,2,5,0.4,0.591,8,11,0.727,2,5,7,8,1,0,2,8,21,5,0,61,5,11,3,6,2,5,8,11,2,5,7,8,1,0,2,8,21,2016
7032667.7933302,6112290.68354109,7953044.90311931,10203755,1,"Tyreke Evans","SG",6.5,220,"September 19, 1989","us",7,"University of Memphis","http://www.basketball-reference.com/players/e/evansty01.html",10203755,"2015-16",26,"NOP","NBA","SG",25,25,765,136,314,0.433,33,85,0.388,103,229,0.45,0.486,74,93,0.796,20,109,129,164,32,8,73,66,379,433,370,14445,2737,6139,267,928,2470,5211,1479,1954,410,1707,2117,2293,584,178,1193,1035,7220,104,101,3455,657,1479,102,312,555,1167,276,384,102,443,545,685,132,45,319,264,1692,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,125,14,43,2,11,12,32,10,17,3,17,20,20,5,1,6,10,40,2016
7798857.44677346,7277963.32455301,8319751.56899391,6552960,5,"Victor Oladipo","SG",6.33333333333333,210,"May 4, 1992","us",3,"Indiana University","http://www.basketball-reference.com/players/o/oladivi01.html",6552960,"2015-16",23,"ORL","NBA","SG",72,52,2379,425,970,0.438,98,282,0.348,327,688,0.475,0.489,205,247,0.83,48,297,345,282,116,54,153,174,1153,224,167,7439,1290,2992,256,756,1034,2236,715,885,142,834,976,904,365,110,613,571,3551,144,123,4952,898,2056,182,530,716,1526,467,567,99,548,647,577,236,73,357,361,2445,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8212175.19090469,7118353.60350788,9305996.77830149,4264057,15,"Vince Carter","SG",6.5,220,"January 26, 1977","us",18,"University of North Carolina","http://www.basketball-reference.com/players/c/cartevi01.html",4264057,"2015-16",39,"MEM","NBA","SG",60,3,1005,133,343,0.388,59,169,0.349,74,174,0.425,0.474,70,84,0.833,31,115,146,56,38,16,35,101,395,1274,954,41336,8683,19794,1937,5189,6746,14605,4666,5835,1555,4358,5913,4377,1361,774,2423,3505,23969,126,4,2096,268,749,128,401,140,348,115,141,58,221,279,135,81,30,78,203,779,"2015-16",39,"MEM","NBA","SG",4,4,91,15,33,0.455,7,10,0.7,8,23,0.348,0.561,8,8,1,5,10,15,5,2,1,3,9,45,82,60,2838,537,1298,111,332,426,966,353,445,127,330,457,286,92,47,158,242,1538,2016
4033226.53488976,3420309.45939497,4646143.61038455,923670,2,"Wayne Ellington","SG",6.33333333333333,200,"October 29, 1987","us",7,"University of North Carolina","http://www.basketball-reference.com/players/e/ellinwa01.html",923670,"2015-16",28,"BRK","NBA","SG",76,41,1615,218,561,0.389,96,268,0.358,122,293,0.416,0.474,54,63,0.857,20,154,174,83,48,5,45,82,586,453,112,8882,1225,2980,452,1201,773,1779,319,376,157,802,959,490,216,30,316,486,3221,141,77,3290,472,1178,186,511,286,667,106,127,51,333,384,188,81,7,95,159,1236,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,2,6,2,6,0,0,2,2,0,2,2,2,0,0,2,1,8,2016
8291378.2654932,7522346.43155349,9060410.09943292,17100000,23,"Wesley Matthews","SG",6.41666666666667,220,"October 14, 1986","us",7,"Marquette University","http://www.basketball-reference.com/players/m/matthwe02.html",17100000,"2015-16",29,"DAL","NBA","SF",78,78,2644,331,854,0.388,189,525,0.36,142,329,0.432,0.498,126,146,0.863,27,211,238,151,78,17,78,179,977,519,459,16862,2492,5730,1078,2786,1414,2944,1209,1458,305,1308,1613,1062,583,98,682,1154,7271,138,138,4668,668,1606,362,970,306,636,235,291,65,395,460,290,155,27,159,311,1933,"2015-16",29,"DAL","NBA","SF",5,5,173,20,60,0.333,10,35,0.286,10,25,0.4,0.417,15,19,0.789,4,14,18,6,6,0,4,14,65,32,32,1172,142,354,55,166,87,188,96,118,23,89,112,43,42,11,48,108,435,2016
3384574.32473375,2559154.11331521,4209994.53615229,3533333,5,"Will Barton","SG",6.5,175,"January 6, 1991","us",4,"University of Memphis","http://www.basketball-reference.com/players/b/bartowi01.html",3533333,"2015-16",25,"DEN","NBA","SG",82,1,2353,425,983,0.432,112,325,0.345,313,658,0.476,0.489,216,268,0.806,59,417,476,203,71,39,139,147,1178,254,6,4617,758,1801,154,508,604,1293,366,459,137,720,857,375,162,74,278,304,2036,140,1,3336,575,1336,135,410,440,926,290,362,85,553,638,284,119,58,200,217,1575,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,81,17,34,6,11,11,23,5,6,5,7,12,3,1,2,6,7,45,2016
4917311.87473615,4343678.02379919,5490945.72567311,2240880,8,"Zach LaVine","SG",6.41666666666667,189,"March 10, 1995","us",2,"University of California, Los Angeles","http://www.basketball-reference.com/players/l/lavinza01.html",2240880,"2015-16",20,"MIN","NBA","SG",82,33,2294,433,959,0.452,123,316,0.389,310,643,0.482,0.516,161,203,0.793,27,201,228,251,69,17,155,193,1150,159,73,4196,719,1636,180,483,539,1153,310,380,54,388,442,527,123,27,348,351,1928,159,73,4196,719,1636,180,483,539,1153,310,380,54,388,442,527,123,27,348,351,1928,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
